GENE_ID	SYMBOL	ANNOTATION_ID	read01	read02	read03	read04	read05	read06	read07	read08
FBgn0035976	PGRP-LC	CG4432	5.88800492603112	5.8557053508852	5.92364282792632	3.90311326783228	6.91791438762864	6.91853674307424	0.981925948332997	2.94247090399171
FBgn0035977	PGRP-LF	CG4437	0	0	0	0	0	0	0	0
FBgn0035978	UGP	CG4347	1.96266830867704	0	0.987273804654386	4.87889158479035	0.988273483946949	0.988362391867748	2.94577784499899	3.92329453865562
FBgn0035980	mRRF1	CG4447	2.94400246301556	0	0	0.97577831695807	0	0.988362391867748	0	1.96164726932781
FBgn0035981	CG4452	CG4452	1.96266830867704	0	2.96182141396316	0.97577831695807	4.94136741973474	0	0.981925948332997	0
FBgn0035982	CG4461	CG4461	0	0	0	0	0	0	0	0
FBgn0035983	CG4080	CG4080	17.6640147780934	1.9519017836284	3.94909521861755	9.7577831695807	7.90618787157559	4.94181195933874	0	6.86576544264733
FBgn0035985	Cpr67B	CG3672	3.92533661735408	3.9038035672568	1.97454760930877	2.92733495087421	3.95309393578779	2.96508717560324	0.981925948332997	2.94247090399171
FBgn0035986	CG4022	CG4022	0.98133415433852	0.9759508918142	0	0	0	0	0	0
FBgn0035988	CG3982	CG3982	0	0	0	0	0	0	0	0
FBgn0035989	Atat	CG3967	0.98133415433852	1.9519017836284	0.987273804654386	1.95155663391614	0	0.988362391867748	0	0.980823634663904
FBgn0035993	Nf-YA	CG3891	1.96266830867704	0	0	1.95155663391614	0.988273483946949	0	0	0
FBgn0035995	CG3529	CG3529	0.98133415433852	1.9519017836284	0.987273804654386	0	1.9765469678939	0	0.981925948332997	0.980823634663904
FBgn0035996	CG3448	CG3448	0	0	0	0	0	0	0	0
FBgn0035997	phol	CG3445	4.9066707716926	2.9278526754426	5.92364282792632	2.92733495087421	2.96482045184085	1.9767247837355	1.96385189666599	2.94247090399171
FBgn0035998	CG3437	CG3437	0.98133415433852	0	0.987273804654386	0.97577831695807	0	0	0	0
FBgn0035999	CG3552	CG3552	0	0	0	0	0.988273483946949	0	0.981925948332997	0.980823634663904
FBgn0036000	CG3434	CG3434	0	0	0	0	0.988273483946949	0	0	0.980823634663904
FBgn0036004	Jarid2	CG3654	25.5146880128015	13.6633124853988	19.7454760930877	15.6124530713291	4.94136741973474	6.91853674307424	8.83733353499697	6.86576544264733
FBgn0036005	pall	CG3428	0	0.9759508918142	0	0	0	0	0	0
FBgn0036007	path	CG3424	7.85067323470816	4.879754459071	5.92364282792632	5.85466990174842	4.94136741973474	8.89526152680973	4.90962974166499	6.86576544264733
FBgn0036008	CG3408	CG3408	0	0.9759508918142	1.97454760930877	0	0	0	0.981925948332997	1.96164726932781
FBgn0036009	Or67a	CG12526	0	0	0	0	0	0	0	0
FBgn0036010	Ir67a	CG12525	0	0	0	0	0	0	0	0
FBgn0036014	CG3222	CG3222	0.98133415433852	0	0	0	0	0	0	0
FBgn0036015	CG3088	CG3088	0	0	0	0	0	0	0	0
FBgn0036016	CG3306	CG3306	0	0	0	0	0	0	0	0
FBgn0036018	CG3335	CG3335	1.96266830867704	0.9759508918142	0.987273804654386	1.95155663391614	1.9765469678939	0.988362391867748	1.96385189666599	0
FBgn0036019	Or67b	CG14176	0	0	0	0	0	0	0	0
FBgn0036020	Cyp40	CG8336	0	0.9759508918142	1.97454760930877	0	0.988273483946949	0	0	0
FBgn0036022	CG8329	CG8329	0	3.9038035672568	3.94909521861755	0	0	0	0	1.96164726932781
FBgn0036023	CG18179	CG18179	107.946756977237	107.354598099562	111.561939925946	117.093398034968	105.745262782323	85.9875280924941	118.813039748293	104.948128909038
FBgn0036024	CG18180	CG18180	2426.83936367916	2414.50250634833	2519.52274947799	2346.74685228416	2254.25181688299	2303.87273544372	2396.88123988085	2416.74943581186
FBgn0036028	CG16717	CG16717	0.98133415433852	1.9519017836284	2.96182141396316	4.87889158479035	2.96482045184085	2.96508717560324	0.981925948332997	4.90411817331952
FBgn0036029	CG16719	CG16719	0	0	0	0	0	0	0	0
FBgn0036030	Prps	CG6767	5.88800492603112	1.9519017836284	0.987273804654386	3.90311326783228	0	1.9767247837355	0.981925948332997	3.92329453865562
FBgn0036031	CG6761	CG6761	0	0	0	0	0	0	0	0
FBgn0036032	CG16711	CG16711	1.96266830867704	0.9759508918142	2.96182141396316	2.92733495087421	1.9765469678939	2.96508717560324	1.96385189666599	5.88494180798343
FBgn0036035	CG18178	CG18178	0	0	0	0	0	1.9767247837355	1.96385189666599	1.96164726932781
FBgn0036036	CG14174	CG14174	0	0	0	0	0	0	0	0
FBgn0036038	defl	CG18176	0	0	0.987273804654386	0	0	1.9767247837355	0.981925948332997	0
FBgn0036039	Naa60	CG18177	0	0.9759508918142	1.97454760930877	0.97577831695807	0.988273483946949	0.988362391867748	0	3.92329453865562
FBgn0036040	CG6749	CG6749	0.98133415433852	0	1.97454760930877	4.87889158479035	1.9765469678939	1.9767247837355	0.981925948332997	0.980823634663904
FBgn0036043	Ae2	CG8177	20.6080172411089	20.4949687280982	27.6436665303228	16.5882313882872	15.8123757431512	23.720697404826	19.6385189666599	16.6740017892864
FBgn0036044	Zasp67	CG14168	0	0	0	0	0	0	0	0
FBgn0036046	Ilp2	CG8167	0	0	0	0	0	0	0	0
FBgn0036052	CG10809	CG10809	0.98133415433852	0.9759508918142	0	0	1.9765469678939	0.988362391867748	0.981925948332997	0
FBgn0036053	iPLA2-VIA	CG6718	1.96266830867704	3.9038035672568	1.97454760930877	3.90311326783228	0.988273483946949	1.9767247837355	1.96385189666599	7.84658907731123
FBgn0036056	CG6709	CG6709	0	0	0	0	0	0	0	0
FBgn0036057	Hez	CG14164	0	0	0	0	0	0	0	0
FBgn0036058	CG6707	CG6707	0.98133415433852	0	1.97454760930877	0	1.9765469678939	0	3.92770379333199	0
FBgn0036059	nudE	CG8104	0.98133415433852	1.9519017836284	3.94909521861755	0.97577831695807	0.988273483946949	0.988362391867748	0	2.94247090399171
FBgn0036062	CG6685	CG6685	0	0	0	0	0	0	0	0
FBgn0036063	CG6674	CG6674	1.96266830867704	0	0	0.97577831695807	0	0	0	1.96164726932781
FBgn0036066	CG14160	CG14160	0.98133415433852	0.9759508918142	1.97454760930877	2.92733495087421	2.96482045184085	2.96508717560324	3.92770379333199	1.96164726932781
FBgn0036070	CG8072	CG8072	0	0	0	0	0	0	0	0
FBgn0036072	CG6628	CG6628	0	0	0	0	0	0	0	0
FBgn0036075	CG8065	CG8065	0	0	0	0	0	0	0	0
FBgn0036078	Or67c	CG14156	0	0	0	0	0	0	0	0
FBgn0036080	Or67d	CG14157	0	0	0	0	0	0	0	0
FBgn0036082	CG12362	CG12362	0	0	0	0	0	0	0	0
FBgn0036083	Ir67b	CG12303	0	0	0	0	0	0	0	0
FBgn0036085	CG6527	CG6527	0	0	0	0	0	0	0	0
FBgn0036089	CG14151	CG14151	0	0	0	0	0	0	0	0
FBgn0036090	Nep1r2	CG8009	2.94400246301556	1.9519017836284	2.96182141396316	1.95155663391614	1.9765469678939	1.9767247837355	3.92770379333199	2.94247090399171
FBgn0036091	CG18628	CG18628	0	0	0	0.97577831695807	0	0	0	0
FBgn0036093	CG14154	CG14154	0	1.9519017836284	0	1.95155663391614	3.95309393578779	7.90689913494198	0	3.92329453865562
FBgn0036094	CG14153	CG14153	0	0	0	0	0	0	0	0
FBgn0036096	CG8003	CG8003	3.92533661735408	5.8557053508852	5.92364282792632	5.85466990174842	2.96482045184085	0.988362391867748	0.981925948332997	2.94247090399171
FBgn0036099	CG11811	CG11811	0.98133415433852	0	0	0	0.988273483946949	0	0	0
FBgn0036101	NijA	CG6449	0	2.9278526754426	4.93636902327193	3.90311326783228	0.988273483946949	1.9767247837355	4.90962974166499	0.980823634663904
FBgn0036102	CG12523	CG12523	0	0	0	0	0	0	0	0
FBgn0036104	CG6418	CG6418	0	0	0	0	0	0	0.981925948332997	0
FBgn0036105	Blos4	CG14149	0	0	0.987273804654386	0	1.9765469678939	0	0	0
FBgn0036106	CG6409	CG6409	0.98133415433852	0	2.96182141396316	2.92733495087421	3.95309393578779	3.95344956747099	3.92770379333199	1.96164726932781
FBgn0036107	galla-2	CG7949	3.92533661735408	2.9278526754426	9.87273804654386	5.85466990174842	3.95309393578779	2.96508717560324	3.92770379333199	2.94247090399171
FBgn0036108	Cpr67Fa1	CG7941	0	0	0	0	0	0	0	0
FBgn0036109	Cpr67Fa2	CG18349	0	0	0	0	0	0	0	0
FBgn0036110	Cpr67Fb	CG18348	0	0	0	0	0	0	0	0
FBgn0036111	Aps	CG6391	7.85067323470816	11.7114107017704	11.8472856558526	15.6124530713291	8.89446135552254	9.88362391867748	7.85540758666398	6.86576544264733
FBgn0036112	CG14147	CG14147	0	0	0	0	0	0	0	0
FBgn0036116	CG7888	CG7888	0	0	0.987273804654386	0	0	0	0	0
FBgn0036117	CG6321	CG6321	3.92533661735408	3.9038035672568	0	3.90311326783228	0	1.9767247837355	0	1.96164726932781
FBgn0036118	Blos2	CG14145	0.98133415433852	1.9519017836284	0	0	0	0	0.981925948332997	0.980823634663904
FBgn0036121	CG6310	CG6310	0.98133415433852	0.9759508918142	0.987273804654386	0	0	0.988362391867748	2.94577784499899	0
FBgn0036124	CG7839	CG7839	1.96266830867704	1.9519017836284	0	0.97577831695807	6.91791438762864	0.988362391867748	0.981925948332997	2.94247090399171
FBgn0036126	Irbp18	CG6272	0	0	0	5.85466990174842	0	0	0	1.96164726932781
FBgn0036128	Elo68beta	CG11801	0	0	0	0	0	0	0	0
FBgn0036131	CG12522	CG12522	0	0	1.97454760930877	1.95155663391614	0	0	0	0
FBgn0036133	emei	CG7638	0.98133415433852	0.9759508918142	0	1.95155663391614	0.988273483946949	1.9767247837355	0.981925948332997	0.980823634663904
FBgn0036134	FoxK	CG11799	3.92533661735408	1.9519017836284	5.92364282792632	5.85466990174842	0	0	0.981925948332997	1.96164726932781
FBgn0036135	mRpL2	CG7636	1.96266830867704	0.9759508918142	3.94909521861755	0.97577831695807	0.988273483946949	0	1.96385189666599	0
FBgn0036136	Ufd1	CG6233	0.98133415433852	0	0.987273804654386	0	0	1.9767247837355	0.981925948332997	1.96164726932781
FBgn0036138	CG14143	CG14143	0	0	0	0	0	0	0	0
FBgn0036139	CG6216	CG6216	0	0	0	0	0	0	0	0
FBgn0036141	wls	CG6210	1.96266830867704	0.9759508918142	0.987273804654386	1.95155663391614	0.988273483946949	0.988362391867748	0	3.92329453865562
FBgn0036142	Adck5	CG7616	1.96266830867704	2.9278526754426	0	3.90311326783228	0	3.95344956747099	2.94577784499899	0.980823634663904
FBgn0036143	CG14142	CG14142	0	0	0.987273804654386	0	0	0	0	0
FBgn0036144	GlcAT-P	CG6207	7.85067323470816	5.8557053508852	9.87273804654386	5.85466990174842	1.9765469678939	2.96508717560324	2.94577784499899	2.94247090399171
FBgn0036145	CG7607	CG7607	0	0	0	0	0	0	0	0
FBgn0036146	nkt	CG14141	0	0	0	0	0	0	0	0
FBgn0036147	Plod	CG6199	0	0	0	0	0	0	0	0
FBgn0036150	Ir68a	CG6185	0	0	0	0	0	0	0	0
FBgn0036152	Dyro	CG6175	0.98133415433852	4.879754459071	0.987273804654386	0	1.9765469678939	2.96508717560324	2.94577784499899	0.980823634663904
FBgn0036153	CG7573	CG7573	0	0	0	0	0	0	0	0
FBgn0036154	CG6168	CG6168	0	0	0	0	0	0	0	0
FBgn0036155	CG6163	CG6163	0.98133415433852	0	0.987273804654386	0	0	0.988362391867748	0.981925948332997	0
FBgn0036156	CG11726	CG11726	0	0	0	0	0	0	0	0
FBgn0036157	CG7560	CG7560	0	0	0	0	0	0	0	0
FBgn0036158	CG6149	CG6149	0	0	0	0	0	0	0	0
FBgn0036159	CG7557	CG7557	0	0	0	0	0	0	0	0
FBgn0036160	CG12289	CG12289	0	0	0	0	0	0	0	0
FBgn0036161	CG7551	CG7551	0	0	0	0	0	0	0	0
FBgn0036162	Fum3	CG6140	0	0	0	0	0	0	0	0
FBgn0036165	chrb	CG7533	6.86933908036964	9.759508918142	7.89819043723509	3.90311326783228	9.88273483946949	7.90689913494198	3.92770379333199	5.88494180798343
FBgn0036168	CG7512	CG7512	0	0	0	0	0	0	0	0
FBgn0036170	CG11714	CG11714	0	0	0	0	0	0	0	0
FBgn0036173	CG7394	CG7394	8.83200738904668	5.8557053508852	2.96182141396316	4.87889158479035	7.90618787157559	3.95344956747099	5.89155568999798	6.86576544264733
FBgn0036176	CG7377	CG7377	0	0	0	0	0	0	0	0
FBgn0036177	CG33268	CG33268	0	0	0	0	0	0	0	0
FBgn0036178	CG14137	CG14137	0	0	0	0	0	0	0	0
FBgn0036179	CG7368	CG7368	0.98133415433852	0	0	0	0	0	0	0
FBgn0036180	Duba	CG6091	0.98133415433852	0.9759508918142	1.97454760930877	1.95155663391614	0.988273483946949	1.9767247837355	0	1.96164726932781
FBgn0036181	Muc68Ca	CG18331	0	0	0	0	0	0	0	0
FBgn0036183	CG6083	CG6083	0	0	0	0	0	0	0	0
FBgn0036184	PCID2	CG7351	0.98133415433852	0	0.987273804654386	2.92733495087421	0	0.988362391867748	0	0
FBgn0036186	CG6071	CG6071	0	0	0	0	0	0	0	0
FBgn0036187	RIOK1	CG11660	0.98133415433852	0.9759508918142	0	0.97577831695807	0.988273483946949	0.988362391867748	1.96385189666599	0
FBgn0036188	Polr3H	CG7339	0	0	0	1.95155663391614	0	0	3.92770379333199	2.94247090399171
FBgn0036191	Sugb	CG7334	3.92533661735408	0.9759508918142	3.94909521861755	2.92733495087421	7.90618787157559	15.813798269884	7.85540758666398	13.7315308852947
FBgn0036192	Pldn	CG14133	0	0.9759508918142	0	0	0	1.9767247837355	0	0
FBgn0036193	CG14135	CG14135	0	0	0	1.95155663391614	1.9765469678939	1.9767247837355	0	0
FBgn0036194	Dph1	CG11652	0	0	0	1.95155663391614	0	0	0.981925948332997	0
FBgn0036195	Dnai2	CG6053	0	0	0	0	0	0	0	0
FBgn0036196	CG11658	CG11658	5.88800492603112	0.9759508918142	1.97454760930877	0.97577831695807	3.95309393578779	2.96508717560324	3.92770379333199	0.980823634663904
FBgn0036198	crim	CG6038	0	0	0	0	0	0	0	0.980823634663904
FBgn0036199	Bmcp	CG7314	1.96266830867704	1.9519017836284	0.987273804654386	0.97577831695807	2.96482045184085	0.988362391867748	0.981925948332997	0
FBgn0036202	loaf	CG6024	0	0	0	0	0	0	0	0
FBgn0036203	Muc68D	CG6004	140.330784070408	116.13815612589	135.256511237651	133.681629423256	153.182390011777	139.359097253352	114.885335954961	115.737188890341
FBgn0036204	Tim13	CG11611	0	0	0	0	0	0	0	0
FBgn0036205	CG14131	CG14131	1.96266830867704	2.9278526754426	1.97454760930877	0.97577831695807	2.96482045184085	0	0	2.94247090399171
FBgn0036206	twy	CG5964	0	0	0	0	0	0	0	0
FBgn0036207	CG10907	CG10907	1.96266830867704	0	0.987273804654386	0.97577831695807	0	0.988362391867748	1.96385189666599	0
FBgn0036208	CG10361	CG10361	0	0	0	0	0	0	0	0
FBgn0036210	CG14130	CG14130	0	0.9759508918142	1.97454760930877	0	0.988273483946949	1.9767247837355	0	0
FBgn0036211	CG5946	CG5946	9.8133415433852	7.8076071345136	4.93636902327193	3.90311326783228	7.90618787157559	6.91853674307424	2.94577784499899	7.84658907731123
FBgn0036212	CG11597	CG11597	0	0	0	0	0	0	0	0
FBgn0036213	RpL10Ab	CG7283	247.296206893307	231.300361359965	243.856629749633	225.404791217314	265.845567181729	262.904396236821	240.571857341584	238.340143223329
FBgn0036214	CG7264	CG7264	0	0	0	0	0	0	0	0
FBgn0036217	CG5906	CG5906	0	0	0	0	0	0	0	0
FBgn0036218	Sprn	CG14128	0	0	0	0	0	0	0	0
FBgn0036219	CCDC151	CG14127	0	0	0	0	0	0	0	0
FBgn0036220	CG5897	CG5897	0	0	0	0	0	0	0	0
FBgn0036221	CG11588	CG11588	0	0	0	0	0	0	0	0
FBgn0036222	SdhAL	CG5718	3.92533661735408	0	0	0	0	0	0	0
FBgn0036224	Rpt4R	CG7257	0	0	0	0	0	0	0	0
FBgn0036225	CG5883	CG5883	0.98133415433852	1.9519017836284	1.97454760930877	5.85466990174842	1.9765469678939	1.9767247837355	0.981925948332997	2.94247090399171
FBgn0036226	CG7252	CG7252	0	0	0	0	3.95309393578779	3.95344956747099	3.92770379333199	3.92329453865562
FBgn0036227	CG17826	CG17826	0	0	0	0	0	0.988362391867748	0	0
FBgn0036228	obst-G	CG9781	0	0	0	0	0	0	0	0
FBgn0036229	CG7248	CG7248	0	0	0	0	0	0	0	0
FBgn0036230	CG11570	CG11570	0	0	0	0	0	0	0	0
FBgn0036232	CG14125	CG14125	105.98408866856	124.921714152218	103.663749488711	112.214506450178	124.522458977316	127.498748550939	105.066076471631	113.775541621013
FBgn0036235	CG6938	CG6938	0	0.9759508918142	0	0	0	0	0	0
FBgn0036236	CG6931	CG6931	0	0	0	0	0	0	0	0
FBgn0036237	viaf	CG18593	0.98133415433852	0.9759508918142	0.987273804654386	3.90311326783228	0.988273483946949	4.94181195933874	1.96385189666599	0.980823634663904
FBgn0036239	Pop2	CG5684	0	2.9278526754426	1.97454760930877	1.95155663391614	4.94136741973474	0.988362391867748	0.981925948332997	0.980823634663904
FBgn0036240	CG6928	CG6928	0.98133415433852	0	0	0	0	0	0	0
FBgn0036242	CG6793	CG6793	0	0	0	0	0.988273483946949	0	0	0
FBgn0036246	CG17154	CG17154	0	0	0	0	0	0	0	0
FBgn0036248	ssp	CG17153	2.94400246301556	1.9519017836284	3.94909521861755	1.95155663391614	0.988273483946949	2.96508717560324	2.94577784499899	0.980823634663904
FBgn0036249	CG11560	CG11560	0	0.9759508918142	0	0	0	0.988362391867748	0	0
FBgn0036250	Ir68b	CG17152	0	0	0	0	0	0	0	0
FBgn0036254	CG5645	CG5645	3.92533661735408	0	0	0	0	0	0	0
FBgn0036255	Atg12	CG10861	2.94400246301556	2.9278526754426	2.96182141396316	0	2.96482045184085	0.988362391867748	4.90962974166499	1.96164726932781
FBgn0036257	RhoGAP68F	CG6811	2.94400246301556	5.8557053508852	0	0	1.9765469678939	3.95344956747099	3.92770379333199	4.90411817331952
FBgn0036258	eIF3l	CG5642	3.92533661735408	4.879754459071	3.94909521861755	5.85466990174842	9.88273483946949	5.93017435120649	13.746963276662	7.84658907731123
FBgn0036259	CG9760	CG9760	0	0	0	0	0	0	1.96385189666599	3.92329453865562
FBgn0036260	Rh7	CG5638	0.98133415433852	0	0	0	0	0	0	0
FBgn0036262	CG6910	CG6910	0	0	0	0.97577831695807	0	1.9767247837355	0	0
FBgn0036263	thoc6	CG5632	0	0	0	0.97577831695807	0	1.9767247837355	0	0
FBgn0036264	CG11529	CG11529	0.98133415433852	0	0	0	0	0	0	0
FBgn0036266	Tsen54	CG5626	0	1.9519017836284	0	0	0	0	0	0.980823634663904
FBgn0036271	Pbgs	CG10335	2.94400246301556	5.8557053508852	3.94909521861755	1.95155663391614	19.765469678939	3.95344956747099	19.6385189666599	0
FBgn0036272	Sms	CG4300	17.6640147780934	9.759508918142	10.8600118511982	5.85466990174842	29.6482045184085	27.6741469722969	21.6023708633259	17.6548254239503
FBgn0036273	INPP5E	CG10426	0	0	0	0	0	0	0	0
FBgn0036274	CG4328	CG4328	0	0	0	0	0	0	0	0
FBgn0036277	CG10418	CG10418	1.96266830867704	3.9038035672568	1.97454760930877	0	1.9765469678939	2.96508717560324	0	0.980823634663904
FBgn0036278	CrzR	CG10698	0	0	0	0	0	0	0	0
FBgn0036279	Ncc69	CG4357	0	0.9759508918142	0.987273804654386	0.97577831695807	3.95309393578779	1.9767247837355	5.89155568999798	0
FBgn0036282	Smyd4-2	CG14122	0	0	0.987273804654386	0	0	0	0	0.980823634663904
FBgn0036285	toe	CG10704	0	0	0	0	0	0	0	0
FBgn0036286	CG10616	CG10616	1.96266830867704	3.9038035672568	3.94909521861755	4.87889158479035	5.92964090368169	0.988362391867748	3.92770379333199	2.94247090399171
FBgn0036287	CG10663	CG10663	0.98133415433852	0	0	0	0.988273483946949	0	1.96385189666599	0
FBgn0036288	CG10660	CG10660	8.83200738904668	6.8316562426994	5.92364282792632	5.85466990174842	6.91791438762864	8.89526152680973	2.94577784499899	6.86576544264733
FBgn0036289	CG10657	CG10657	0	0	0	0	0	0	0	0
FBgn0036290	CG10638	CG10638	0	1.9519017836284	1.97454760930877	1.95155663391614	1.9765469678939	3.95344956747099	2.94577784499899	6.86576544264733
FBgn0036291	CG10681	CG10681	0	0.9759508918142	0	0	0	0	0	0
FBgn0036292	CG10646	CG10646	0	0	0	0	0.988273483946949	0	0	0
FBgn0036294	CG10654	CG10654	3.92533661735408	0	0	0	0	0	0	0
FBgn0036298	nst	CG10627	13.7386781607393	15.6152142690272	3.94909521861755	6.83044821870649	5.92964090368169	7.90689913494198	8.83733353499697	6.86576544264733
FBgn0036299	Tsf2	CG10620	0	0	0	0	0	0	0	0
FBgn0036300	Pmm2	CG10688	5.88800492603112	1.9519017836284	1.97454760930877	5.85466990174842	4.94136741973474	2.96508717560324	7.85540758666398	6.86576544264733
FBgn0036301	CG4069	CG4069	0	0	0	0	0.988273483946949	0	0	0.980823634663904
FBgn0036302	sowah	CG10632	0.98133415433852	2.9278526754426	1.97454760930877	0.97577831695807	0	0	1.96385189666599	5.88494180798343
FBgn0036305	CG10984	CG10984	0.98133415433852	1.9519017836284	2.96182141396316	0.97577831695807	0.988273483946949	0	0	0
FBgn0036306	CG10973	CG10973	0	0	0	0	0	0	0	0
FBgn0036309	Hip1	CG10971	2.94400246301556	5.8557053508852	0	1.95155663391614	4.94136741973474	5.93017435120649	2.94577784499899	2.94247090399171
FBgn0036310	CG10969	CG10969	0	0	0	0	0	0	0	0
FBgn0036311	CG17666	CG17666	0	0	0	0	0	0	0	0
FBgn0036314	Sf3a2	CG10754	1.96266830867704	0	0.987273804654386	0.97577831695807	1.9765469678939	0.988362391867748	0	2.94247090399171
FBgn0036316	nebu	CG10960	8.83200738904668	3.9038035672568	4.93636902327193	3.90311326783228	9.88273483946949	9.88362391867748	13.746963276662	5.88494180798343
FBgn0036317	CG10948	CG10948	0.98133415433852	0.9759508918142	1.97454760930877	0.97577831695807	0	0	0	0
FBgn0036318	Wbp2	CG11009	23.5520197041245	14.639263377213	23.6945713117053	25.3702362409098	24.7068370986737	28.6625093641647	19.6385189666599	26.4822381359254
FBgn0036319	Ent3	CG11010	0	1.9519017836284	0.987273804654386	0.97577831695807	0	1.9767247837355	0.981925948332997	0
FBgn0036320	CG10943	CG10943	27.4773563214786	42.9418392398248	37.5164045768667	29.2733495087421	24.7068370986737	22.7323350129582	23.5662227599919	17.6548254239503
FBgn0036321	CG14120	CG14120	46.1227052539104	39.038035672568	40.4782259908298	32.2006844596163	33.6012984541963	39.5344956747099	46.1505195716509	49.0411817331952
FBgn0036323	CG14118	CG14118	0	0	0	0	0	0	0	0
FBgn0036324	CG12520	CG12520	0	0	0.987273804654386	0	0.988273483946949	0	0	0
FBgn0036325	CG10752	CG10752	0	0	0	0	0	0	0	0
FBgn0036327	CG10748	CG10748	0	0	0	0	0	0	0	0
FBgn0036328	CG10749	CG10749	0	0	0	0	0	0	0	0
FBgn0036329	CG11262	CG11262	0	0	0	0	0	0	0	0
FBgn0036330	CG11263	CG11263	0	0	0	0	0	0	0	0
FBgn0036331	CR14117	CR14117	0	0	0	0.97577831695807	0	0	0	0
FBgn0036332	Cul6	CG11261	0	0.9759508918142	0	0	0	3.95344956747099	0	3.92329453865562
FBgn0036333	MICAL-like	CG11259	6.86933908036964	2.9278526754426	4.93636902327193	2.92733495087421	2.96482045184085	4.94181195933874	5.89155568999798	2.94247090399171
FBgn0036334	CG11267	CG11267	6.86933908036964	0.9759508918142	8.88546424188948	2.92733495087421	5.92964090368169	5.93017435120649	5.89155568999798	2.94247090399171
FBgn0036335	mRpL20	CG11258	9.8133415433852	3.9038035672568	7.89819043723509	3.90311326783228	9.88273483946949	9.88362391867748	2.94577784499899	6.86576544264733
FBgn0036336	ste14	CG11268	1.96266830867704	2.9278526754426	6.9109166325807	2.92733495087421	2.96482045184085	4.94181195933874	1.96385189666599	5.88494180798343
FBgn0036337	Adk2	CG11255	7.85067323470816	5.8557053508852	3.94909521861755	15.6124530713291	5.92964090368169	2.96508717560324	11.783111379996	5.88494180798343
FBgn0036340	Srrm1	CG11274	1.96266830867704	2.9278526754426	4.93636902327193	1.95155663391614	1.9765469678939	1.9767247837355	2.94577784499899	0.980823634663904
FBgn0036341	Syx13	CG11278	3.92533661735408	4.879754459071	3.94909521861755	4.87889158479035	1.9765469678939	1.9767247837355	4.90962974166499	2.94247090399171
FBgn0036342	CG11279	CG11279	3.92533661735408	1.9519017836284	4.93636902327193	0.97577831695807	6.91791438762864	4.94181195933874	3.92770379333199	1.96164726932781
FBgn0036343	CG14115	CG14115	0	0	0	0	0	0	0	0
FBgn0036345	CG17300	CG17300	0	0	0	0	0	0	0	0
FBgn0036346	CG11251	CG11251	0	0	0	0	0	0	0	0
FBgn0036348	CG17687	CG17687	0	0	0	0	0	0	0	0
FBgn0036349	SNCF	CG14112	0	0	0	0	0	0	0	0
FBgn0036350	CG14111	CG14111	0	0	0	0	0	0	0	0
FBgn0036351	CG14107	CG14107	0	0	0	0	0	0	0	0
FBgn0036352	CG14110	CG14110	0	0	0	0	0	0	0	0
FBgn0036353	CG10171	CG10171	1.96266830867704	0.9759508918142	1.97454760930877	1.95155663391614	0	1.9767247837355	3.92770379333199	0.980823634663904
FBgn0036354	Poc1	CG10191	0	0	0	0	0	0	0	0
FBgn0036356	CG10222	CG10222	0.98133415433852	0.9759508918142	1.97454760930877	0	0	0	0.981925948332997	1.96164726932781
FBgn0036359	CG14105	CG14105	0	0	0	0	0	0	0	0
FBgn0036360	CG10713	CG10713	0	0	0	0	0	0	0	0
FBgn0036361	CG10154	CG10154	0	0	0	0	0	0	0	0
FBgn0036362	CG10725	CG10725	0	1.9519017836284	1.97454760930877	0	1.9765469678939	0	0	0
FBgn0036363	CG10140	CG10140	32.3840270931712	47.8215936988958	42.4527736001386	33.1764627765744	52.3784946491883	31.6275965397679	40.2589638816529	38.2521217518923
FBgn0036364	CG14109	CG14109	0	0	0	0	0.988273483946949	0	0.981925948332997	0.980823634663904
FBgn0036365	cmb	CG10732	0.98133415433852	1.9519017836284	0	0.97577831695807	1.9765469678939	5.93017435120649	1.96385189666599	0
FBgn0036366	JMJD7	CG10133	0.98133415433852	0	2.96182141396316	0	0	0	0	1.96164726932781
FBgn0036367	CG10116	CG10116	32.3840270931712	35.1342321053112	23.6945713117053	33.1764627765744	38.542665873931	36.5694084991067	35.3493341399879	28.4438854052532
FBgn0036368	CG10738	CG10738	0	0	0	0	0	0	0	0
FBgn0036369	CG10089	CG10089	0	0.9759508918142	0	0	0.988273483946949	0	0	0
FBgn0036372	Abp1	CG10083	11.7760098520622	9.759508918142	10.8600118511982	7.80622653566456	25.6951105826207	9.88362391867748	13.746963276662	13.7315308852947
FBgn0036373	Tgi	CG10741	0	1.9519017836284	0	0	0	0.988362391867748	0.981925948332997	0.980823634663904
FBgn0036374	Spt20	CG17689	0	0.9759508918142	0	1.95155663391614	0	1.9767247837355	0	0
FBgn0036376	Liprin-beta	CG10743	2.94400246301556	2.9278526754426	2.96182141396316	7.80622653566456	0.988273483946949	5.93017435120649	3.92770379333199	2.94247090399171
FBgn0036377	CG10710	CG10710	0	0	0	0	0	0	0	0
FBgn0036380	CG8757	CG8757	0	0	0	0	0	0	0	0
FBgn0036381	CG8745	CG8745	30.4213587844941	18.5430669444698	16.7836546791246	23.4186796069937	20.7537431628859	26.6857845804292	30.4397043983229	22.5589435972698
FBgn0036382	CG13737	CG13737	0	0	0	0	0	0	0	0
